Alias,IATA,lat,lon,id
Coatesville,CTH,39.979,-75.8655,5798
Lashkar Gah,BST,31.5597,64.365,5799
Lankaran,LLK,38.7464,48.818,5800
Qabala,GBB,40.826668,47.7125,5801
Zaqatala,ZTU,41.56222,46.66722,5802
Lake Placid,LKP,44.2645,-73.9619,5803
Long Lake,NY9,43.975063,-74.42044,5804
Khandyga,KDY,62.789,136.855,5805
Yakutsk,GYG,62.103485,129.54529,5806
Qianjiang,JIQ,29.513334,108.83111,5807
Wishram,WIH,45.6576,-120.9664,5808
Lima,AOH,40.7069,-84.0267,5809
Hamhung,DSO,39.7452,127.474,5810
Samjiyon,YJS,41.907166,128.40988,5811
Brunswick,SSI,31.1518,-81.3913,5812
Beaver Falls,BFP,40.7725,-80.3914,5813
Winterhaven,F57,28.0575,-81.7628,5814
Georgetown,GGE,33.3117,-79.3196,5815
Cleveland,HDI,35.2201,-84.8324,5816
Dayton,2A0,35.48625,-84.93108,5817
Steubenville,2G2,40.360218,-80.700874,5818
Renton,RNT,47.4931,-122.216,5819
La Verne,POC,34.0916,-117.782,5820
Jekyll Island,09J,31.074472,-81.42778,5821
Cedar Key,CDK,29.134222,-83.05047,5822
Cross City,CTY,29.6355,-83.1048,5823
Clemson,CEU,34.6719,-82.8865,5824
Heber,36U,40.481804,-111.4288,5825
Wichita,BEC,37.6945,-97.215,5826
Canton,47A,34.312218,-84.42216,5827
Fernandina Beach,55J,30.611834,-81.4612,5828
Hamburg,ZMB,53.552776,10.006683,5829
Duxford,QFO,52.0908,0.131944,5830
Sidney,SNY,41.1013,-102.985,5831
Waynesboro,W13,38.076942,-78.94417,5832
Great Keppel Island,GKL,-23.1833,150.942,5833
Roper Bar,RPB,-14.734814,134.52548,5834
Innisfail,IFL,-17.5594,146.012,5835
Kapolei,JRF,21.3074,-158.07,5836
Bamyan,BIN,34.817,67.817,5837
Baishan,NBS,42.066944,127.60222,5838
Chongjin,RGO,41.42854,129.64755,5839
Moomba,MOO,-28.0994,140.197,5840
Lublin,LUZ,51.240276,22.713612,5841
East Tawas,ECA,44.3128,-83.4223,5842
Maamigili,VAM,3.4705555,72.83583,5843
Maldives Hilton Iru fushi,IRU,5.7435,73.3249,5844
Dhigurah,DHG,3.5939,72.8834,5845
Yongzhou,LLF,26.338661,111.61005,5846
Mali Losinj,LSZ,44.5658,14.3931,5847
Onslow,ONS,-21.6683,115.113,5848
Theodore,TDR,-24.9933,150.093,5849
RUDNIKI,CZW,50.884724,19.202223,5850
Clear Lake City,CLC,29.5569,-95.1375,5851
Cafayate,CFX,-26.06245,-65.9321,5852
Boulder,WBU,40.0394,-105.226,5853
Tangshan,TVS,39.717445,118.00239,5854
Birburg,BBJ,49.94528,6.565,5855
Palo Alto,PAO,37.4611,-122.115,5856
Ust-Nera,USR,64.55,143.115,5857
Mesa,MSC,33.4608,-111.728,5858
Yangzhou,YTY,32.5634,119.7198,5859
Pontiac,PTK,42.6655,-83.4201,5860
Kissidougou,KSI,9.16056,-10.1244,5861
Pecs,QPJ,46.07083,18.233055,5862
Keene,EEN,42.8984,-72.2708,5863
Tianshui,THQ,34.5594,105.86,5864
Kawama,VRO,23.124,-81.3016,5865
Kooddoo,GKK,0.7324,73.4336,5866
Rochester,RCS,51.3519,0.503333,5867
Wood Buffalo,JHL,57.22389,-111.41889,5868
Charlotte,EQY,35.01833,-80.62001,5869
Kankan,KNN,10.448333,-9.227499,5870
Rio Hondo,RHD,-27.4966,-64.93595,5871
Keetmanshoop,KMP,-26.5398,18.1114,5872
Kangding,KGT,30.1575,101.73472,5873
Veliky Ustyug,VUS,60.7883,46.26,5874
Iowa City,IOW,41.6392,-91.5465,5875
Turpan,TLQ,43.0308,89.0987,5876
Annapolis,ANP,38.9429,-76.5684,5877
Ndutu,DUU,-3.02434,34.984505,5878
Cuamba,FXO,-14.815,36.53,5879
Bodaibo,ODO,57.8661,114.243,5880
Zhytomyr,ZTR,50.270557,28.738611,5881
Mattala,HRI,6.284467,81.12413,5882
Pecos,PEQ,31.3824,-103.511,5883
Hattiesburg,HBG,31.2648,-89.2528,5884
Botucatu,QCJ,-22.9395,-48.468,5885
Sao Carlos,QSC,-21.8754,-47.9037,5886
Yankton,YKN,42.9167,-97.3859,5887
Selma Alabama,SES,32.4404,-86.9522,5888
Sir Bani Yas Island,XSB,24.283611,52.580276,5889
Dalma Island,ZDY,24.503384,52.336052,5890
Bromont,ZBM,45.2908,-72.7414,5891
Playa del Carmen,PCM,20.6225,-87.08222,5892
Kratie,KTI,12.488,106.055,5893
Guyuan,GYU,36.078888,106.21694,5894
Changhai,CNI,39.266666,122.66695,5895
Redhill,KRH,51.2136,-0.138611,5896
Jiagedaqi District,JGD,50.371387,124.1175,5897
Chinchilla,CCL,-26.775,150.617,5898
Hollister,1C9,54.013332,-124.76833,5899
Hayward,HWD,37.6592,-122.122,5900
Motueka,MZP,-41.1233,172.989,5901
Shute Harbour,JHQ,-20.277222,148.75555,5902
Ann Arbor,ARB,42.223,-83.7456,5903
Shepparton,SHT,-36.4289,145.393,5904
Temora,TEM,-34.4214,147.512,5905
Gayndah,GAH,-25.6144,151.619,5906
Popondetta,EIA,-8.2,147.85,5907
Wilcannia,WIO,-31.5264,143.375,5908
Bijie,BFJ,27.267065,105.4721,5909
Lensk,ULK,60.7206,114.826,5910
Kavalerovo,KVR,44.2726,135.029,5911
Igdir,IGD,39.976627,43.876648,5912
Sanliurfa,GNY,37.445663,38.89559,5913
Kutahya,KZR,39.11308,30.12811,5914
Velikiye Luki,VLU,56.3811,30.6081,5915
Boston,ZTY,42.3478,-71.075,5916
Ulithi,ULI,10.0167,139.8,5917
Balkanabat,BKN,39.481388,54.362778,5918
Lake Macquarie,BEO,-33.0667,151.648,5919
Brampton Island,BMP,-20.8033,149.27,5920
Alameda,NGZ,37.7889,-122.32,5921
Wilmington,ZWI,39.736668,-75.55167,5922
Fort McMurray,NML,57.0556,-111.574,5923
Cochrane,YCN,49.1056,-81.0136,5924
Braganca Paulista,BJP,-22.979162,-46.537506,5925
Brusselton,BQB,-33.688423,115.401596,5926
Srednekolymsk,SEK,67.4805,153.7364,5927
Garowe,GGR,8.24,48.29,5928
Inverell,IVR,-29.8883,151.144,5929
Glen Innes,GLI,-29.675,151.689,5930
Immokalee ,IMM,26.4332,-81.401,5931
Sulawesi Tenggara,TQQ,-5.76457,123.917,5932
Yichun,YIC,27.8025,114.3062,5933
New Carrollton,ZRZ,38.948,-76.8719,5934
Petersburg,PTB,37.1838,-77.5074,5935
Sheboygan,SBM,43.7696,-87.8514,5936
Cloudbreak,KFE,-22.290754,119.43714,5937
Ephraim,3D2,45.135418,-87.18794,5938
Bajura,BJU,29.502,81.669,5939
Thanh Hoa,THD,19.90167,105.46778,5940
Marana,MZJ,32.5106,-111.328,5941
Safford,SAD,32.8548,-109.635,5942
Solomon,SLJ,-22.2554,117.7627,5943
Kerama,KJP,26.1683,127.293,5944
Comino,JCO,36.016,14.333,5945
Ekibastuz,EKB,51.591,75.215,5946
Sikeston,SIK,36.8989,-89.5618,5947
Puttgarden,QUA,54.5,11.2167,5948
Belfast,BE2,54.6178,-5.9017,5949
Stranraer,SR2,54.902,-5.027,5950
Oceano,L52,35.10147,-120.62236,5951
Tetiaroa,TTI,-17.0133,-149.587,5952
Queensbury,GFL,43.3412,-73.6103,5953
Mechanicville,K27,42.89313,-73.66845,5954
Mamuju,MJU,-2.583333,119.03333,5955
Baltimore,MTN,39.3257,-76.4138,5956
Fryeburg,FRY,43.9911,-70.9479,5957
New Orleans,NEW,30.0424,-90.0283,5958
Coeur d'Alene,COE,47.7743,-116.82,5959
Beaumont,BMT,30.0707,-94.2158,5960
Danville,DNV,40.1992,-87.5959,5961
Coonabarabran,COJ,-31.3325,149.267,5962
Cocoa,COI,28.341612,-80.68547,5963
Valkaria,X59,27.960861,-80.558334,5964
Titusville,TIX,28.5148,-80.7992,5965
Sebastian,X26,27.81325,-80.49558,5966
Terrace Bay,TCY,-19.970556,13.024445,5967
Colombo,KEZ,6.9674635,79.88197,5968
Kandy,KDZ,7.325125,80.64211,5969
Bumi Hills,BZH,-16.817,28.35,5970
Bouarfa,UAR,32.514305,-1.9830556,5971
NYERI,NYE,-0.364414,36.978485,5972
Effingham,1H2,39.07,-88.534,5973
Houston,AAP,29.7225,-95.5883,5974
Eden Prairie,FCM,44.8272,-93.4571,5975
Likoma Island,LIX,-12.075833,34.73722,5976
Olathe,OJC,38.8476,-94.7376,5977
Sigiriya,GIU,7.95667,80.7285,5978
Vienna,XWW,48.196667,16.337778,5979
Neumuenster,EUM,54.079445,9.941389,5980
Tak,TKT,16.896,99.2533,5981
Barrie-Orillia,YLK,44.4853,-79.5556,5982
Saint Catherines,YCM,43.1917,-79.1717,5983
Orlando,X04,28.707222,-81.581665,5984
Chatham,XCM,42.30611,-82.081665,5985
Parry Sound,YPD,45.2575,-79.8297,5986
Manassas,MNZ,38.7214,-77.5154,5987
Angleton,LJN,29.1086,-95.4621,5988
Bingol,BGG,38.85926,40.595963,5989
Kastamonu,KFS,41.3142,33.7958,5990
Hanksville,UT3,37.891655,-110.384026,5991
Glasgow,GLQ,55.8622,-4.2512,5992
Lvliang,LLV,37.683334,111.14278,5993
Daocheng,DCY,29.323055,100.05333,5994
Xiahe city,GXH,34.8105,102.6447,5995
Peach Springs,1G4,35.899902,-113.815674,5996
Comiso,CIY,36.994602,14.607182,5997
Tarentum,9G1,40.603546,-79.82612,5998
Newburyport,2B2,42.79536,-70.83945,5999
Kulik Lake,LKK,58.96591,-155.1081,6000
Glasgow,ZGG,55.858,-4.258,6001
London,QQU,51.5284,-0.1331,6002
London,QQW,51.5031,-0.1147,6003
Markovo,KVM,64.667,170.417,6004
Zyryanka,ZKP,65.7485,150.8889,6005
Ust-Maya,UMS,60.357,134.435,6006
Aldan,ADH,58.6028,125.409,6007
Olekminsk,OLZ,60.3975,120.471,6008
Xinyuan,NLT,43.4318,83.3786,6009
Port alsworth,PTA,60.20168,-154.32587,6010
Belfort,BOR,47.6556,7.01083,6011
Belo Horizonte,BHZ,-19.8517,-43.9508,6012
Obock,OBC,11.967,43.267,6013
Tadjoura,TDJ,11.783,42.917,6014
Santa Cruz des Quiche,AQB,15.0122,-91.1506,6015
Nordfjordur,NOR,65.1319,-13.7464,6016
Bursa,BTZ,40.2333,29.0092,6017
Waris-Papua Island,WAR,-3.235,140.994,6018
Port Oceanic,PRL,60.208332,-147.81944,6019
Newton,EWK,38.0582,-97.2745,6020
Bairnsdale,BSJ,-37.8875,147.568,6021
Columbus,TZR,46.3931,17.9175,6022
Ocean Shores,W04,46.5995,-124.0854,6023
Packwood,55S,46.3625,-121.4067,6024
Fort Bridger,FBR,41.3919,-110.407,6025
Chehalis,CLS,46.677,-122.983,6026
Lebanon,S30,44.3179,-122.5577,6027
Evanston,EVW,41.2748,-111.035,6028
Eufala,EUF,31.9513,-85.1289,6029
Manteo,MEO,35.919,-75.6955,6030
Auburn,AUO,32.6151,-85.434,6031
Tamchy,ИКУ,42.3527,76.4278,6032
Dublin,DBN,32.5644,-82.9853,6033
Utica,UCA,43.104168,-75.223335,6034
Pukarua,PUK,-18.2956,-137.017,6035
Corvallis,CVO,44.4972,-123.29,6036
Prominent Hill,PXH,-29.716,135.5244,6037
Chatsworth,CWT,-33.8447,148.649,6038
Pender Harbour,YPT,49.61667,-124.01667,6039
Mansons Landing,YMU,50.066666,-124.98333,6040
Port McNeill,YMP,50.575558,-127.02861,6041
Sullivan Bay,YTG,50.88333,-126.833336,6042
Deer Harbor,DHB,48.618397,-123.00596,6043
San Diego,OLT,32.7552,-117.1995,6044
Ogden,OGD,41.1959,-112.012,6045
Akron,AKO,40.1756,-103.222,6046
Shelton,SHN,47.2336,-123.148,6047
Bordeaux,ZFQ,44.8256,-0.5556,6048
Oslo,XZO,59.9111,10.7508,6049
Bergen,QFV,60.3903,5.3331,6050
Nimes,ZYN,43.8325,4.3664,6051
Avignon,XZN,43.9217,4.7858,6052
Aachen,XHJ,50.7676,6.0912,6053
Turin,TPY,45.0625,7.6789,6054
San Sebastian,YJH,43.317654,-1.976748,6055
Pamplona,EEP,42.8249,-1.661445,6056
York,QQY,53.9583,-1.093,6057
Birmingham,QQN,52.4778,-1.8988,6058
Inverness,ZIV,57.48,-4.223,6059
Aberdeen,ZXA,57.1436,-2.0985,6060
Malmo,XFP,55.609467,13.000904,6061
Lund,XGC,55.705544,13.186586,6062
Napakiak,WNA,60.6903,-161.979,6063
Delta Junction,DJN,64.05055,-145.71722,6064
Stevens Village,SVS,66.016945,-149.05444,6065
Akiachak,KKI,60.906113,-161.42694,6066
Atmautluak,4A2,60.86667,-162.27306,6067
Napaskiak,PKA,60.7029,-161.778,6068
Chignik,KCG,56.31778,-158.59084,6069
Klemtu,YKT,52.583332,-128.53334,6070
Bedwell Harbour,YBW,48.75,-123.233,6071
San Ignacio,CYD,17.10448,-89.10354,6072
Washabo,WSO,5.215277,-57.185303,6073
Stann Creek,SVK,16.728416,-88.36925,6074
Independence,INB,16.521944,-88.41058,6075
Corazon de Jesus,CZJ,9.447222,-78.575,6076
Walker's Cay,WKR,27.2667,-78.3997,6077
Bartica,GFO,6.358864,-58.65521,6078
Doylestown,DYL,40.333,-75.1223,6079
East Stroudsburg,ESP,41.035984,-75.16023,6080
Pittstown,N40,40.565327,-74.978874,6081
Tingo Maria,TGI,-9.133,-75.95,6082
Tres Lagoas,TJL,-20.7542,-51.6842,6083
Zhangye,YZY,38.8019,100.675,6084
Cacoal,OAL,-11.496,-61.4508,6085
Washington,OCW,35.5705,-77.0498,6086
Castro,MHC,-42.34039,-73.71569,6087
Stillwater,SWO,36.1612,-97.0857,6088
Okmulgee,OKM,35.6681,-95.9487,6089
Cushing,CUH,35.9499,-96.7731,6090
Clinton,CSM,35.3398,-99.2005,6091
Winfield,WLD,37.1686,-97.0376,6092
Oklahoma City,PWA,35.5342,-97.6471,6093
Shreveport,DTN,32.5402,-93.745,6094
Stephenville,SEP,32.2153,-98.1777,6095
Ada,ADT,34.8043,-96.6713,6096
Iraan,IRB,30.9057,-101.892,6097
ELLIOT LAKE,YEL,46.3514,-82.5614,6098
North Wilkesboro,IKB,36.2228,-81.0983,6099
Danville,DAN,36.5729,-79.3361,6100
Valladolid,XJN,41.63333,-4.716667,6101
Soria,XJO,41.766666,-2.466667,6102
Yerbogachen,ERG,61.275,108.03,6103
Cheraw,HCW,34.7129,-79.957,6104
Arcadia,X06,27.1174,-81.5023,6105
River Ranch,2RR,27.4676,-81.1224,6106
Belle Galdes,X10,26.419,-80.3965,6107
Homestead,X51,25.2995,-80.3325,6108
Edgewater,X50,28.5874,-80.5549,6109
Palm Beach Gardens,F45,26.5076,-80.1334,6110
Clewiston,2IS,26.4411,-81.0306,6111
Strasbourg,XER,48.585,7.734444,6112
Beni Mellal,BEM,32.401894,-6.315905,6113
Cizre,NKT,37.3647,42.0582,6114
Suntar,SUY,62.185,117.635,6115
Goulimime,GLN,29.0267,-10.0503,6116
Zouerat,OUZ,22.7564,-12.4836,6117
Asaba,ABB,6.204167,6.665278,6118
Uyo,QUO,4.8725,8.093,6119
Semera,SZE,11.7875,40.99167,6120
Kasama,KAA,-10.2167,31.1333,6121
Songea,SGX,-10.683,35.583,6122
Grumeti Game Reserve,GTZ,-2.160833,34.225555,6123
Dubai,XNB,25.15472,55.226425,6124
Zaysan,SZI,47.486942,84.88722,6125
Thoothukudi,TCR,8.724167,78.02583,6126
Chizhou,JUH,30.7403,117.6856,6127
Anshan,AOG,41.1053,122.854,6128
Daqing,DQA,46.746387,125.14056,6129
Zunyi,ZYI,27.5895,107.0007,6130
Yinchun,LDS,47.752056,129.01912,6131
Anshun,AVA,26.260555,105.87334,6132
Sikasso,KSS,11.333,-5.7,6133
Toowoomba,WTB,-27.558332,151.79333,6134
Tonghua,TNH,42.253887,125.70333,6135
Kunshan,KVN,31.355,120.94639,6136
Suzhou,SZV,31.2631,120.401,6137
Lynchburg,W24,37.2268,-79.0733,6138
Atambua,ABU,-9.333333,124.9,6139
Kasonaweja,KAS,-2.3007,138.0327,6140
Mulia,LII,-3.7018,137.957,6141
Lewoleba,LWE,-8.640556,122.236664,6142
Savu Island,SAU,-10.427778,121.89778,6143
Bintuni,NTI,-2.1033,133.5164,6144
Wasior,WSR,-2.721,134.5061,6145
Siborong-Borong,DTB,2.25973,98.9919,6146
Nagan Raya,MEQ,4.25,96.217,6147
Bau-Bau,BUW,-5.48688,122.569,6148
Kao,KAZ,1.18528,127.896,6149
Melonguane,MNA,4.00694,126.673,6150
Sanggata,SGQ,0.3847,117.543,6151
Muara Bungo,BUU,-1.1278,102.135,6152
Puruk Cahu,PCU,-0.6875722,114.44376,6153
Melak,MLK,-0.203767,115.759895,6154
Dekai,DEK,-4.85611,139.48111,6155
Illaga,ILA,-3.97648,137.6225,6156
Oksibil,OKL,-4.9071,140.6277,6157
Kokonau,KOX,-4.71075,136.43515,6158
Keneyan,KNY,-4.599362,138.3843,6159
Clermont,CMQ,-22.7731,147.621,6160
Warrnambool,WMB,-38.2953,142.447,6161
Bloomfield,BFC,-15.8736,145.33,6162
Richmond,RCM,-20.7019,143.115,6163
Derby,DCN,-17.5814,123.828,6164
Medan,KNO,3.642222,98.88528,6165
Jasper,XDH,52.87611,-118.07972,6166
Kamloops,AMN,43.3221,-84.688,6167
Seosan,HMY,36.704,126.486,6168
Andorra La Vella,ALV,42.51,1.52,6169
Ngala,NGL,-24.3878,31.3258,6170
Timmonsville,58J,34.14,-79.92,6171
El Monte,EMT,34.0861,-118.035,6172
Farah,FAH,32.367,62.183,6173
Pasighat,IXT,28.0661,95.3356,6174
Rennselaer,ZLY,42.6408,-73.7419,6175
Kramatorsk,KRQ,48.7056,37.6289,6176
Kautokeino,QKX,69.0403,23.034,6177
Halaveli,HAL,4.03852,72.91944,6178
Murrieta,F70,33.57418,-117.12847,6179
Stinson,SSF,29.337,-98.4711,6180
Jasper,JAS,30.8857,-94.0349,6181
Marfa,MRF,30.3711,-104.018,6182
Alpine,ALE,30.3842,-103.684,6183
Bubaque,BQE,11.297356,-15.838079,6184
Chichen Itza,CZA,20.6413,-88.4462,6185
Bunbury,BUY,-33.3783,115.677,6186
Upland,CCB,34.1116,-117.688,6187
Fuvahmulah,FVM,0.3100238,73.43366,6188
Colombo,DWO,6.905,79.91,6189
Elkhart,EKI,41.7194,-86.0032,6190
Manchester,QQM,53.4769,-2.2291,6191
Abu Rudeis,AUE,28.54,33.12,6192
Columbia,CUB,33.9705,-80.9952,6193
Greenville,GDC,34.7583,-82.3764,6194
Hartsville,HVS,34.4031,-80.1192,6195
San Cristobal de las Casas,SZT,16.6903,-92.5301,6196
Dunnville,DU9,42.8722,-79.5958,6197
Rio Hato,RIH,8.37588,-80.1279,6198
Leesburg,LEE,28.8231,-81.8087,6199
NIK,XIK,40.382,-149.397,6200
Grand Cache,YGC,53.916943,-118.87417,6201
Pouso Alegre,PPY,-22.2892,-45.9191,6202
Divinopolis,DIQ,-20.1807,-44.8709,6203
Eysk,EIK,46.68,38.21,6204
Berdyansk,ERD,46.815,36.7581,6205
Banyuwangi,BWX,-8.31015,114.3401,6206
Erenhot,ERL,43.4225,112.096664,6207
Chino,CNO,33.9747,-117.637,6208
Taketomi,HTR,24.0589,123.806,6209
Cayo Santa Maria,BWW,22.6213,-79.1472,6210
Bois Blanc Island,6Y1,45.766296,-84.503815,6211
Paso Robles,PRB,35.6729,-120.627,6212
Gudvangen,GUD,60.884003,6.819719,6213
Selfoss,TNP,64.25891,-21.147781,6214
Beijing,PKX,39.509945,116.41092,6215
Calais,XFF,50.901943,1.811944,6216
Helsinki,HEC,60.171944,24.94139,6217
Nanjing,NKJ,31.970556,118.7925,6218
Ashford,QDH,51.1436,0.87448,6219
Lucerne,QLJ,47.04889,8.310556,6220
Leipzig,XIT,51.34528,12.382222,6221
Niagara Falls,XLV,43.1088,-79.0634,6222
Ebbsfleet Valley,XQE,51.44304,0.320883,6223
Yongphulla,YON,27.25639,91.51444,6224
Southold,FID,41.1505,-72.0154,6225
Providence,ZRV,41.829086,-71.41325,6226
Schenectady,ZTD,42.8146,-73.9428,6227
Danyang,DYN,32.003334,119.5875,6228
Helsinki,HVT,60.293888,25.045,6229
Reims,XIZ,49.215,3.993889,6230
Sundsvall,XXZ,62.3867,17.316,6231
Half Moon Bay,HAF,37.5134,-122.501,6232
Hechi,HCJ,24.805,107.6997,6233
Lancaster,WJF,34.7411,-118.219,6234
Kernville,L05,35.72822,-118.41972,6235
Lapeer  MI ,D95,43.06647,-83.27155,6236
Coondewanna,CJF,-22.9667,118.813,6237
Guarapari,GUZ,-20.6465,-40.4919,6238
Ubatuba,UBT,-23.4411,-45.0756,6239
Borroloola,BOX,-16.0753,136.302,6240
Goodwood,QUG,50.8594,-0.759167,6241
Feira de Santana,FEC,-12.203056,-38.906666,6242
Tena,TNW,-1.059722,-77.583336,6243
Chitina,CXC,61.515835,-144.43666,6244
Fuyuan,FYJ,48.199493,134.36644,6245
Tappahannock,W79,37.925137,-76.87163,6246
Lupin Mine,YWO,65.75917,-111.25,6247
Phinda,PZL,-27.8494,32.3097,6248
Liupanshui,LPF,26.609417,104.979,6249
Kaili,KJH,26.972,107.988,6250
Shennongjia,HPG,31.626,110.34,6251
Zhangjiakou,ZQZ,40.7386,114.93,6252
Arxan,YIE,47.3106,119.9117,6253
Hengyang,HNY,26.9053,112.628,6254
Ngawa,AHJ,32.53154,102.35224,6255
Wonsan,WOS,39.1668,127.486,6256
Magas,IGT,43.3223,45.0126,6257
Lineville,26A,33.2842,-85.80897,6258
Talladega,ASN,33.5699,-86.0509,6259
Greenville,GMU,34.8479,-82.35,6260
Guntersville,8A1,34.401722,-86.26578,6261
Anegada,NGD,18.7272,-64.3297,6262
Troy,TOI,31.8604,-86.0121,6263
Enterprise,ETS,31.2997,-85.8999,6264
Elba,14J,31.41,-86.09028,6265
Ozark,71J,31.431944,-85.62056,6266
Tallassee,41A,32.515,-85.876114,6267
Andalusia,79J,31.308332,-86.39222,6268
Efogi,EFG,-9.153806,147.6598,6269
Kagi,KGW,-9.135917,147.66945,6270
Nadunumu,NDN,-9.143556,147.68425,6271
Bodinumu,BNM,-9.107778,147.66672,6272
Alexander City,ALX,32.9147,-85.963,6273
Wadeye,PKT,-14.25,129.529,6274
Pirlangimpi,GPN,-11.4025,130.422,6275
Doha,DOH,25.273056,51.608055,6276
Wood Buffalo,HZP,57.3817,-111.701,6277
Holdredge,HDE,40.4521,-99.3365,6278
Pratt,PTT,37.7016,-98.7469,6279
Lexington,LXN,40.791,-99.7773,6280
Council Bluffs,CBF,41.2592,-95.7606,6281
Kokomo,OKK,40.5282,-86.059,6282
Galesburg,GBG,40.938,-90.4311,6283
Tribune,5K2,38.451473,-101.750084,6284
Guymon,GUY,36.6851,-101.508,6285
Camdenton,OZS,37.973972,-92.69119,6286
Independence,IDP,37.1584,-95.7784,6287
Bay City,BBC,28.9733,-95.8635,6288
Paris,PRX,33.6366,-95.4508,6289
Coffeyville,CFV,37.094,-95.5719,6290
Greeley,GXY,40.4374,-104.633,6291
Oakley,OEL,52.9347,36.0022,6292
Fremont,FET,41.4491,-96.5202,6293
La Grande,LGD,45.2902,-118.007,6294
Szczytno-Szymany,SZY,53.4819,20.9377,6295
Mount Pocono,MPO,41.137505,-75.3789,6296
Quakertown,UKT,40.4352,-75.3819,6297
Princeton,PCT,40.399166,-74.65889,6298
Bentonville,NRW,36.386517,-94.15344,6299
Banff,YBA,51.20734,-115.54186,6300
Agana,NGM,13.483056,144.79337,6301
Banning,BNG,33.9231,-116.851,6302
Norfolk  Nebraska,OFK,41.9855,-97.4351,6303
Teofilo Otoni,TFL,-17.8923,-41.5136,6304
Prince George,XDV,53.919167,-122.74416,6305
Prince Rupert,XDW,54.295834,-130.35194,6306
Tampa,TPF,27.9156,-82.4493,6307
Buzios,BZC,-22.771,-41.9629,6308
Itaperuna,ITP,-21.2193,-41.8759,6309
Resende,REZ,-22.4785,-44.4803,6310
Kabinda,KBN,-6.133,24.483,6311
Ikela,IKL,-1.048109,23.372501,6312
Aripuana,AIR,-10.188278,-59.45727,6313
Juruena,JRN,-10.305833,-58.489445,6314
Juina,JIA,-11.419444,-58.701668,6315
Vila Rica,VLP,-9.979444,-51.142223,6316
Juara,JUA,-11.2966,-57.5495,6317
Caceres,CCX,-16.0436,-57.6299,6318
Tangara da Serra,TGQ,-14.662,-57.4435,6319
Canarana,CQA,-13.574444,-52.270557,6320
Vila Bela da Santissima Trindade ,MTG,-14.9942,-59.9458,6321
Bumba,BMB,2.18278,22.4817,6322
Arapiraca,APQ,-9.77536,-36.6292,6323
Floriano,FLB,-6.84639,-43.0773,6324
Picos,PCS,-7.06206,-41.5237,6325
Beni,BNC,0.575,29.4739,6326
Boende,BNB,-0.217,20.85,6327
Jember,JBB,-8.241111,113.693886,6328
Collegeville,N10,40.20405,-75.43026,6329
Stevensville,W29,38.976456,-76.32997,6330
Montauk,MTP,41.0765,-71.9208,6331
Olympia,OLW,46.99145,-122.79403,6332
Valparaiso IN,VPZ,41.454,-87.0071,6333
DHARAVANDHOO,DRV,5.1561,73.1302,6334
Saumlaki,SXK,-7.98861,131.306,6335
Melo,MLZ,-32.3379,-54.2167,6336
Paysandu,PDU,-32.3633,-58.0619,6337
Artigas ,ATI,-30.4007,-56.5079,6338
Horsham,HSM,-36.6697,142.173,6339
Swan Hill,SWH,-35.3758,143.533,6340
Turtle Island,TTL,-16.966,177.368,6341
Karimunjawa,KWB,-5.80091,110.47838,6342
Kongolo,KOO,-5.39444,26.99,6343
Attopeu,AOU,14.814715,106.8217,6344
Sao Miguel do Oeste,SQX,-26.7816,-53.5035,6345
Ludington,LDM,43.9625,-86.4079,6346
San Jose,RHV,37.3329,-121.819,6347
Sohar,OHS,24.38604,56.62541,6348
Buffalo,ZXS,42.8783,-78.8738,6349
Kadanwari,KCF,27.1667,69.3167,6350
Sindh,RZS,26.9662,68.8781,6351
Freiburg,QFB,47.99778,7.841944,6352
Sydney,RSE,-33.866665,151.26666,6353
Thimarafushi,TMF,2.211,73.1533,6354
Ifuru,IFU,5.7083,73.025,6355
Kieta,KZF,-7.50025,146.03383,6356
Ordu-Giresun,OGU,40.966045,38.080994,6357
Hakkari,YKO,37.5497,44.2381,6358
Basel,ZBA,47.568054,7.606389,6359
Gottingen,ZEU,51.536667,9.926944,6360
Katmai National Park ,5Z9,58.55472,-155.77722,6361
Jakar,BUT,27.5622,90.7471,6362
Lancaster,ZRL,40.054363,-76.307724,6363
Harrisburg,ZUG,40.261944,-76.87778,6364
Nantes,QJZ,47.216667,-1.541667,6365
Montpellier,XPJ,43.604637,3.881039,6366
Helsingborg,XYH,56.045105,12.696306,6367
London,ZLS,51.5201,-0.0800884,6368
Princeton,ZTJ,40.31717,-74.62271,6369
Toli-Toli,TLI,1.123428,120.793655,6370
Winthrop,S52,48.42495,-120.14589,6371
Chelan,S10,47.86601,-119.9427,6372
Mazma,W12,48.649586,-120.502045,6373
Stehekin,6S9,48.34578,-120.7208,6374
Siegburg,ZPY,50.7937,7.2028,6375
Tarko-Sale,TQL,64.9308,77.8181,6376
Jinchuan,JIC,38.54222,102.348335,6377
Barcelona,YJD,41.384,2.186,6378
Cologne,QKU,50.94039,6.97436,6379
St. Petersburg,FVS,59.955555,30.356667,6380
Bole,BPL,44.895,82.3,6381
Fuyun,FYN,46.80417,89.51201,6382
Achinsk,ACS,56.2683,90.5708,6383
LINFEN,LFQ,36.13263,111.641235,6384
Saidor,SDI,-5.628589,146.46509,6385
Bambu,BCP,-5.863611,146.4925,6386
Kalispell,S27,48.17857,-114.30374,6387
Hinton,YJP,53.3192,-117.753,6388
